,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
EDC3,1081.3394053211346,-0.21123126179588889,0.19710806494748978,-1.0716520496112707,0.28387634555166796,0.9999041993939802,True
CSK,2525.826531640766,0.25642294896192014,0.25277347309947334,1.0144377327956824,0.31037392713036815,0.9999041993939802,True
ULK3,4016.6256789650847,0.07503330022721377,0.78361759932632,0.09575244391106105,0.923717187995513,0.9999041993939802,True
SCAMP2,4586.113216231345,-0.0021974809170939224,0.2820203990910671,-0.007791921875780109,0.9937830087461793,0.9999041993939802,True
MPI,1221.2839039831065,-0.14344579735684962,0.2560182640834881,-0.5602951721837768,0.5752781198795978,0.9999041993939802,True
FAM219B,273.93510687176644,-0.6302632012752637,0.6836771820086937,-0.9218725121460164,0.3565950786274148,0.9999041993939802,True
COX5A,5345.382612083402,-0.030464177693518904,0.30238343257642325,-0.10074684791409498,0.9197514212776434,0.9999041993939802,True
RPP25,300.612207279914,-0.033495377158461626,0.5803815497851871,-0.057712684303729264,0.9539774899246246,0.9999041993939802,True
SCAMP5,153.28007887006348,0.2862386438477351,0.387413937884688,0.7388444654588879,0.4600014476291381,0.9999041993939802,True
PPCDC,799.4697649012547,-0.1334210774843719,0.23910164867196823,-0.5580098599295602,0.5768376512906506,0.9999041993939802,True
C15orf39,2495.3193411260827,0.04671948810834269,0.4217074149717682,0.11078649900303601,0.9117856516768088,0.9999041993939802,True
COMMD4,3460.027427192167,0.23782767413718717,0.1871688960052709,1.2706581019235679,0.20385030714436625,0.9999041993939802,True
AC068338.3,5.155945992346304,-2.133926410220207,1.9872910879354873,-1.0737865344311754,0.28291836648119817,,True
NEIL1,175.3475121905352,0.29342251732209557,0.3648986895622988,0.80412050170435,0.42132738534227043,0.9999041993939802,True
MAN2C1,2032.8176362610434,0.4086000485311456,0.5475327920171754,0.7462567621307481,0.45551232513596285,0.9999041993939802,True
AC068338.2,35.088757718211156,0.2986116835635958,0.6538782560612194,0.45667780018003573,0.6479026496533382,0.9999041993939802,True
SIN3A,3309.7234471278903,-0.0383730274919612,0.16566232195240627,-0.23163400729699737,0.8168222917575689,0.9999041993939802,True
RPL13P4,14.822665505125407,0.4446487623368962,1.5548649507228538,0.28597259339480247,0.7748991126558802,0.9999041993939802,True
AC105137.2,12.988092118960273,-0.41846948258767364,2.2146258295794006,-0.18895719403180128,0.8501263665506427,0.9999041993939802,True
PTPN9,1081.0663497263313,-0.09849572001373795,0.22463911811091247,-0.43846201339299706,0.6610514010667543,0.9999041993939802,True
AC105036.3,17.601335288731885,-0.24195926658241282,0.8950116983440662,-0.27034201567429933,0.7868971444385807,0.9999041993939802,True
SNUPN,820.2549380626531,-0.2704566728166159,0.2812660078329482,-0.9615689961982458,0.33626615163565077,0.9999041993939802,True
IMP3,1594.2741889394663,0.17985007097939373,0.259576141248012,0.692860561508833,0.48839706176564357,0.9999041993939802,True
AC105020.6,16.931706179459113,1.562976320428035,1.1696323748475494,1.3362970742253557,0.18145219244656263,0.9999041993939802,True
SNX33,116.3163114889712,0.7148318250381321,0.6292177603817393,1.1360642849694067,0.2559296609752819,0.9999041993939802,True
CSPG4,9.064925324956986,-1.7945764552308907,1.9700649891993283,-0.9109224645224727,0.36233622825617284,,True
ODF3L1,6.3386909763739565,0.9146702901975146,3.2031521912763496,0.28555317873705177,0.7752203687140954,,True
UBE2Q2,1294.3695479696717,-0.3843475795055381,0.2928382596900347,-1.3124909972910124,0.18935452165197453,0.9999041993939802,True
FBXO22,1294.9243969392367,0.053553709654263065,0.3121019693372892,0.17159042529586693,0.8637595353134117,0.9999041993939802,True
NRG4,113.0330934279689,-0.7860134353381663,0.5613388260880149,-1.4002477626853547,0.1614391375766101,0.9999041993939802,True
TMEM266,29.313484024562424,0.514611322906912,0.6038692199711715,0.8521900204343573,0.3941086346302679,0.9999041993939802,True
AC091100.1,6.113758572230145,-1.0494063114792949,2.14354664507397,-0.4895654190175469,0.6244414518249753,,True
ETFA,4344.008778292215,-0.10322559248365878,0.29171855578408695,-0.35385336461099287,0.7234487782789376,0.9999041993939802,True
TYRO3P,56.01596031011039,1.0999068685936997,1.0544945285452543,1.0430655056229592,0.2969179552172615,0.9999041993939802,True
AC027243.3,35.817161436305554,0.2177017823006555,0.537676525099487,0.40489359705702954,0.6855557251227764,0.9999041993939802,True
SCAPER,1737.272979722114,-0.06445454644388926,0.208231934113718,-0.3095324774186165,0.7569165109217708,0.9999041993939802,True
RN7SKP217,5.683529702302572,-0.5755895044658593,2.072594583886104,-0.27771446907220615,0.7812315526415794,,True
RCN2,1734.202466818177,-0.39699967792461427,0.3401596210462268,-1.1670981896780248,0.24317071886834785,0.9999041993939802,True
PSTPIP1,608.9964496739723,0.04790972933102588,0.32133113314451806,0.1490976889235273,0.8814765494802215,0.9999041993939802,True
TSPAN3,5788.326674781817,-0.031088768928150885,0.19780004933632564,-0.15717270563107733,0.8751087386742137,0.9999041993939802,True
AC090181.3,214.44324309130548,0.38758047801448,0.5357734593957947,0.7234036535732178,0.46943192723298277,0.9999041993939802,True
